,Date,Province_State,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
13974,2021-08-17,Delaware,1119368,608891,524770,0
13975,2021-08-17,District of Columbia,925235,465012,397122,0
13976,2021-08-17,Florida,23676657,13174939,10842793,0
13977,2021-08-17,Georgia,9314949,5176969,4219348,0
13978,2021-08-17,Guam,206760,110754,100821,0
13979,2021-08-17,Hawaii,1745661,1030914,768944,0
13980,2021-08-17,Idaho,1409809,760732,681101,0
13981,2021-08-17,Illinois,14140656,8157228,6313382,0
13982,2021-08-17,Indiana,6234871,3281214,3040090,0
13983,2021-08-17,Iowa,3210561,1729141,1590661,0
13984,2021-08-17,Kansas,2803226,1618673,1355295,0
13985,2021-08-17,Kentucky,4359718,2440374,2091915,0
13986,2021-08-17,Louisiana,3926754,2178023,1796867,0
13987,2021-08-17,Maine,1698175,937427,868517,0
13988,2021-08-17,Maryland,7390435,4023832,3629961,0
13989,2021-08-17,Massachusetts,9296888,5106148,4471245,0
13990,2021-08-17,Michigan,9980408,5420514,4953700,0
13991,2021-08-17,Minnesota,6225479,3416497,3084154,0
13992,2021-08-17,Mississippi,2293118,1289365,1064808,0
13993,2021-08-17,Missouri,5721786,3137659,2650919,0
13994,2021-08-17,Montana,993153,542242,480735,0
13995,2021-08-17,Nebraska,2002335,1082640,978469,0
13996,2021-08-17,Nevada,3086881,1728694,1416526,0
13997,2021-08-17,New Hampshire,1621082,895648,800560,0
13998,2021-08-17,New Jersey,10667461,6045926,5307179,0
13999,2021-08-17,New Mexico,2552938,1417433,1223383,0
14000,2021-08-17,New York,23640655,12716352,11374254,0
14001,2021-08-17,North Carolina,10057756,5606044,4700282,0
14002,2021-08-17,North Dakota,678889,357175,310712,0
14003,2021-08-17,Northern Mariana Islands,64104,33853,30919,0
14004,2021-08-17,Ohio,11346445,5993454,5536140,0
14005,2021-08-17,Oklahoma,3624989,2010197,1647350,0
14006,2021-08-17,Oregon,4830925,2618259,2395446,0
14007,2021-08-17,Pennsylvania,14958601,8635415,6866023,0
14008,2021-08-17,Puerto Rico,4088159,2267166,1959314,0
14009,2021-08-17,Rhode Island,1359670,736464,665619,0
14010,2021-08-17,South Carolina,4594435,2539624,2149335,0
14011,2021-08-17,South Dakota,873082,481806,423526,0
14012,2021-08-17,Tennessee,6006963,3223790,2744830,0
14013,2021-08-17,Texas,28731472,15870912,13148736,0
14014,2021-08-17,Utah,3092503,1725734,1469772,0
14015,2021-08-17,Vermont,861072,468870,418583,0
14016,2021-08-17,Virgin Islands,89778,48765,39421,0
14017,2021-08-17,Virginia,9958716,5439548,4761717,0
14018,2021-08-17,Washington,9228085,5012533,4481816,0
14019,2021-08-17,West Virginia,1496620,833507,704541,0
14020,2021-08-17,Wisconsin,6300487,3331651,3066512,0
14021,2021-08-17,Wyoming,457035,248750,215891,0
14023,2021-08-18,Alabama,3828166,2295863,1748529,0
14024,2021-08-18,Alaska,711778,386600,338872,0
14025,2021-08-18,American Samoa,54295,29957,24931,0
14026,2021-08-18,Arizona,7347251,4015261,3388691,0
14027,2021-08-18,Arkansas,2638290,1537728,1170974,0
14028,2021-08-18,California,46635211,26523722,21479164,0
14029,2021-08-18,Colorado,6645087,3572777,3203826,0
14030,2021-08-18,Connecticut,4705268,2564239,2302652,0
14031,2021-08-18,Delaware,1120565,609575,525051,0
14032,2021-08-18,District of Columbia,926236,465597,397089,0
14033,2021-08-18,Florida,23738822,13209116,10863504,0
14034,2021-08-18,Georgia,9314971,5177490,4218980,0
14035,2021-08-18,Guam,206770,110759,100833,0
14036,2021-08-18,Hawaii,1747329,1032025,769575,0
14037,2021-08-18,Idaho,1411173,761666,681540,0
14038,2021-08-18,Illinois,14180536,8167176,6322093,0
14039,2021-08-18,Indiana,6241412,3284740,3042425,0
14040,2021-08-18,Iowa,3223458,1736558,1595747,0
14041,2021-08-18,Kansas,2807083,1620718,1356902,0
14042,2021-08-18,Kentucky,4366259,2444098,2094475,0
14043,2021-08-18,Louisiana,3938931,2185399,1801301,0
14044,2021-08-18,Maine,1703145,940414,870343,0
14045,2021-08-18,Maryland,7402041,4029717,3634107,0
14046,2021-08-18,Massachusetts,9304511,5110059,4473466,0
14047,2021-08-18,Michigan,9986330,5423670,4955984,0
14048,2021-08-18,Minnesota,6230251,3419520,3084927,0
14049,2021-08-18,Mississippi,2323102,1308267,1074309,0
14050,2021-08-18,Missouri,5730302,3141452,2655248,0
14051,2021-08-18,Montana,993158,542268,480817,0
14052,2021-08-18,Nebraska,2004577,1083853,979312,0
14053,2021-08-18,Nevada,3091757,1731241,1418246,0
14054,2021-08-18,New Hampshire,1622109,896275,801010,0
14055,2021-08-18,New Jersey,10689164,6057182,5316248,0
14056,2021-08-18,New Mexico,2555140,1418742,1224169,0
14057,2021-08-18,New York,23672324,12734075,11388592,0
14058,2021-08-18,North Carolina,10071589,5614570,4705445,0
14059,2021-08-18,North Dakota,678916,357237,310727,0
14060,2021-08-18,Northern Mariana Islands,64565,34091,31168,0
14061,2021-08-18,Ohio,11355869,5998237,5539574,0
14062,2021-08-18,Oklahoma,3631632,2013892,1650107,0
14063,2021-08-18,Oregon,4833979,2620087,2396449,0
14064,2021-08-18,Pennsylvania,14995134,8657366,6880507,0
14065,2021-08-18,Puerto Rico,4101529,2276402,1963871,0
14066,2021-08-18,Rhode Island,1361056,737115,666007,0
14067,2021-08-18,South Carolina,4602813,2545078,2151795,0
14068,2021-08-18,South Dakota,875952,483540,424575,0
14069,2021-08-18,Tennessee,6018549,3231178,2748390,0
14070,2021-08-18,Texas,28806473,15914369,13179043,0
14071,2021-08-18,Utah,3092503,1725826,1469618,0
14072,2021-08-18,Vermont,861492,469165,418708,0
14073,2021-08-18,Virgin Islands,90213,48978,39657,0
14074,2021-08-18,Virginia,9973219,5447452,4766294,0
14075,2021-08-18,Washington,9237471,5018204,4484046,0
14076,2021-08-18,West Virginia,1497171,833962,704774,0
14077,2021-08-18,Wisconsin,6304683,3334077,3068121,0
14078,2021-08-18,Wyoming,461651,251766,217399,0
14080,2021-08-19,Alabama,3838861,2302598,1752243,0
14081,2021-08-19,Alaska,712734,387173,339304,0
14082,2021-08-19,American Samoa,54295,29958,24932,0
14083,2021-08-19,Arizona,7359223,4021634,3393771,0
14084,2021-08-19,Arkansas,2652240,1544867,1177462,0
14085,2021-08-19,California,46720908,26570424,21515794,0
14086,2021-08-19,Colorado,6657464,3579439,3208698,0
14087,2021-08-19,Connecticut,4712472,2567931,2305801,0
14088,2021-08-19,Delaware,1122349,610487,525774,0
14089,2021-08-19,District of Columbia,927179,466176,397455,0
14090,2021-08-19,Florida,23806424,13242261,10891932,0
14091,2021-08-19,Georgia,9315548,5178477,4219519,0
14092,2021-08-19,Guam,207000,110910,100941,0
14093,2021-08-19,Hawaii,1747710,1032286,769776,0
14094,2021-08-19,Idaho,1414128,763636,682641,0
14095,2021-08-19,Illinois,14201829,8178100,6331421,0
14096,2021-08-19,Indiana,6251823,3290112,3046824,0
14097,2021-08-19,Iowa,3228390,1739253,1597631,0
14098,2021-08-19,Kansas,2813453,1623873,1359545,0
14099,2021-08-19,Kentucky,4377714,2450969,2098852,0
14100,2021-08-19,Louisiana,3957850,2195877,1809030,0
14101,2021-08-19,Maine,1705035,941519,871119,0
14102,2021-08-19,Maryland,7416102,4036545,3639995,0
14103,2021-08-19,Massachusetts,9314110,5115413,4477428,0
14104,2021-08-19,Michigan,9999143,5430165,4961550,0
14105,2021-08-19,Minnesota,6240273,3425377,3088679,0
14106,2021-08-19,Mississippi,2335226,1315875,1078447,0
14107,2021-08-19,Missouri,5730667,3142070,2655735,0
14108,2021-08-19,Montana,998009,545098,482673,0
14109,2021-08-19,Nebraska,2004663,1083988,979397,0
14110,2021-08-19,Nevada,3097258,1734034,1421176,0
14111,2021-08-19,New Hampshire,1626150,898571,802539,0
14112,2021-08-19,New Jersey,10703850,6064541,5322325,0
14113,2021-08-19,New Mexico,2559741,1421677,1225742,0
14114,2021-08-19,New York,23720019,12761353,11407971,0
14115,2021-08-19,North Carolina,10096297,5630049,4714373,0
14116,2021-08-19,North Dakota,680169,357979,311213,0
14117,2021-08-19,Northern Mariana Islands,64754,34191,31260,0
14118,2021-08-19,Ohio,11375906,6009580,5547295,0
14119,2021-08-19,Oklahoma,3642556,2019902,1654529,0
14120,2021-08-19,Oregon,4834026,2620315,2396559,0
14121,2021-08-19,Pennsylvania,15017532,8670153,6890439,0
14122,2021-08-19,Puerto Rico,4101567,2276461,1963906,0
14123,2021-08-19,Rhode Island,1361536,738463,669386,0
14124,2021-08-19,South Carolina,4614130,2552394,2155542,0
14125,2021-08-19,South Dakota,877662,484528,425310,0
14126,2021-08-19,Tennessee,6036973,3241346,2754788,0
14127,2021-08-19,Texas,28887326,15961307,13208896,0
14128,2021-08-19,Utah,3124993,1745572,1482029,0
14129,2021-08-19,Vermont,861855,469406,418883,0
14130,2021-08-19,Virgin Islands,90759,49193,39995,0
14131,2021-08-19,Virginia,9989460,5455652,4772914,0
14132,2021-08-19,Washington,9251438,5026327,4489424,0
14133,2021-08-19,West Virginia,1498343,834629,705215,0
14134,2021-08-19,Wisconsin,6312584,3338492,3071453,0
14135,2021-08-19,Wyoming,462805,252624,217833,0
14137,2021-08-20,Alabama,3857905,2312990,1759489,0
14138,2021-08-20,Alaska,714088,387991,339825,0
14139,2021-08-20,American Samoa,54647,30150,25091,0
14140,2021-08-20,Arizona,7361667,4023573,3394936,0
14141,2021-08-20,Arkansas,2664313,1550501,1183159,0
14142,2021-08-20,California,46827191,26629017,21559379,0
14143,2021-08-20,Colorado,6670461,3585714,3214152,0
14144,2021-08-20,Connecticut,4721389,2572523,2309829,0
14145,2021-08-20,Delaware,1124885,611730,526710,0
14146,2021-08-20,District of Columbia,928482,467085,397952,0
14147,2021-08-20,Florida,23892181,13283939,10926175,0
14148,2021-08-20,Georgia,9436941,5250013,4262186,0
14149,2021-08-20,Guam,207345,111154,101093,0
14150,2021-08-20,Hawaii,1752421,1034943,771347,0
14151,2021-08-20,Idaho,1418000,766109,684003,0
14152,2021-08-20,Illinois,14231724,8192972,6344469,0
14153,2021-08-20,Indiana,6266180,3297049,3053349,0
14154,2021-08-20,Iowa,3235353,1742845,1600378,0
14155,2021-08-20,Kansas,2821944,1628030,1363126,0
14156,2021-08-20,Kentucky,4391812,2459460,2103854,0
14157,2021-08-20,Louisiana,3981091,2207598,1819137,0
14158,2021-08-20,Maine,1707899,943007,872212,0
14159,2021-08-20,Maryland,7432879,4045129,3646818,0
14160,2021-08-20,Massachusetts,9327409,5122089,4483417,0
14161,2021-08-20,Michigan,10015494,5437870,4968423,0
14162,2021-08-20,Minnesota,6251995,3431084,3093823,0
14163,2021-08-20,Mississippi,2335398,1316347,1078701,0
14164,2021-08-20,Missouri,5730840,3142636,2656142,0
14165,2021-08-20,Montana,998122,545209,482740,0
14166,2021-08-20,Nebraska,2011896,1087698,982160,0
14167,2021-08-20,Nevada,3105565,1738136,1424847,0
14168,2021-08-20,New Hampshire,1628334,899913,803304,0
14169,2021-08-20,New Jersey,10738167,6082154,5336457,0
14170,2021-08-20,New Mexico,2565472,1424770,1228094,0
14171,2021-08-20,New York,23775447,12793400,11430449,0
14172,2021-08-20,North Carolina,10123499,5647253,4724100,0
14173,2021-08-20,North Dakota,681318,358690,311604,0
14174,2021-08-20,Northern Mariana Islands,64916,34273,31348,0
14175,2021-08-20,Ohio,11398472,6021144,5556220,0
14176,2021-08-20,Oklahoma,3656032,2026912,1659663,0
14177,2021-08-20,Oregon,4863386,2638185,2407739,0
14178,2021-08-20,Pennsylvania,15051404,8689596,6904640,0
14179,2021-08-20,Puerto Rico,4113335,2284810,1967753,0
14180,2021-08-20,Rhode Island,1364565,741614,671497,0
14181,2021-08-20,South Carolina,4629625,2561776,2160879,0
14182,2021-08-20,South Dakota,879400,485560,426003,0
14183,2021-08-20,Tennessee,6059413,3253016,2761932,0
14184,2021-08-20,Texas,29006363,16022957,13255217,0
14185,2021-08-20,Utah,3134432,1751726,1485361,0
14186,2021-08-20,Vermont,862760,469860,419274,0
14187,2021-08-20,Virgin Islands,91166,49366,40247,0
14188,2021-08-20,Virginia,10004762,5463340,4778991,0
14189,2021-08-20,Washington,9270975,5037448,4497187,0
14190,2021-08-20,West Virginia,1499941,835516,705786,0
14191,2021-08-20,Wisconsin,6324956,3345084,3076800,0
14192,2021-08-20,Wyoming,464054,253479,218300,0
14194,2021-08-21,Alabama,3888601,2330695,1770725,0
14195,2021-08-21,Alaska,715503,388778,340377,0
14196,2021-08-21,American Samoa,54647,30150,25091,0
14197,2021-08-21,Arizona,7395732,4040296,3408714,0
14198,2021-08-21,Arkansas,2675246,1555389,1188495,0
14199,2021-08-21,California,46934449,26684764,21606011,0
14200,2021-08-21,Colorado,6683119,3591976,3219253,0
14201,2021-08-21,Connecticut,4731197,2577586,2313968,0
14202,2021-08-21,Delaware,1127503,612975,527769,0
14203,2021-08-21,District of Columbia,930193,468046,398569,0
14204,2021-08-21,Florida,23984753,13328388,10961995,0
14205,2021-08-21,Georgia,9437851,5251501,4263108,0
14206,2021-08-21,Guam,207371,111174,101106,0
14207,2021-08-21,Hawaii,1755416,1036718,772354,0
14208,2021-08-21,Idaho,1421622,768304,685237,0
14209,2021-08-21,Illinois,14262579,8208367,6357918,0
14210,2021-08-21,Indiana,6279873,3304041,3058862,0
14211,2021-08-21,Iowa,3242289,1746200,1603144,0
14212,2021-08-21,Kansas,2829387,1631959,1366578,0
14213,2021-08-21,Kentucky,4406892,2468450,2109346,0
14214,2021-08-21,Louisiana,4004783,2219106,1829579,0
14215,2021-08-21,Maine,1710766,944619,873231,0
14216,2021-08-21,Maryland,7447478,4052379,3652897,0
14217,2021-08-21,Massachusetts,9340836,5128892,4489020,0
14218,2021-08-21,Michigan,10029672,5444577,4974248,0
14219,2021-08-21,Minnesota,6264772,3437130,3099185,0
14220,2021-08-21,Mississippi,2366109,1334129,1089209,0
14221,2021-08-21,Missouri,5780949,3163764,2680967,0
14222,2021-08-21,Montana,1002818,547779,484533,0
14223,2021-08-21,Nebraska,2011991,1087855,982282,0
14224,2021-08-21,Nevada,3114923,1742907,1428942,0
14225,2021-08-21,New Hampshire,1630207,901100,803959,0
14226,2021-08-21,New Jersey,10760124,6093262,5345747,0
14227,2021-08-21,New Mexico,2573688,1429547,1231002,0
14228,2021-08-21,New York,23832523,12825886,11453606,0
14229,2021-08-21,North Carolina,10151801,5664872,4734423,0
14230,2021-08-21,North Dakota,683083,359725,312276,0
14231,2021-08-21,Northern Mariana Islands,65081,34345,31437,0
14232,2021-08-21,Ohio,11420068,6032202,5564833,0
14233,2021-08-21,Oklahoma,3670482,2034578,1664991,0
14234,2021-08-21,Oregon,4874161,2644163,2411737,0
14235,2021-08-21,Pennsylvania,15083467,8707834,6918239,0
14236,2021-08-21,Puerto Rico,4132363,2298597,1973400,0
14237,2021-08-21,Rhode Island,1367301,742815,672564,0
14238,2021-08-21,South Carolina,4644852,2570543,2166032,0
14239,2021-08-21,South Dakota,881654,486835,426982,0
14240,2021-08-21,Tennessee,6082763,3264924,2769241,0
14241,2021-08-21,Texas,29112167,16077245,13295620,0
14242,2021-08-21,Utah,3147647,1760039,1489857,0
14243,2021-08-21,Vermont,863883,470426,419701,0
14244,2021-08-21,Virgin Islands,91778,49723,40508,0
14245,2021-08-21,Virginia,10029903,5475640,4788915,0
14246,2021-08-21,Washington,9291972,5048978,4504856,0
14247,2021-08-21,West Virginia,1501589,836429,706322,0
14248,2021-08-21,Wisconsin,6337830,3351730,3082230,0
14249,2021-08-21,Wyoming,465379,254304,218771,0
14251,2021-08-22,Alabama,3906516,2340782,1777585,0
14252,2021-08-22,Alaska,716988,389526,340964,0
14253,2021-08-22,American Samoa,54964,30318,25242,0
14254,2021-08-22,Arizona,7414066,4049314,3416063,0
14255,2021-08-22,Arkansas,2685663,1560800,1193299,0
14256,2021-08-22,California,47039961,26739842,21650033,0
14257,2021-08-22,Colorado,6697497,3598564,3225691,0
14258,2021-08-22,Connecticut,4740721,2582447,2317907,0
14259,2021-08-22,Delaware,1130266,614221,528902,0
14260,2021-08-22,District of Columbia,931970,468885,399141,0
14261,2021-08-22,Florida,24077133,13370388,10998494,0
14262,2021-08-22,Georgia,9517382,5295593,4291731,0
14263,2021-08-22,Guam,208809,112131,101757,0
14264,2021-08-22,Hawaii,1757722,1038081,773139,0
14265,2021-08-22,Idaho,1425218,770533,686544,0
14266,2021-08-22,Illinois,14290439,8222218,6369569,0
14267,2021-08-22,Indiana,6293436,3311016,3064431,0
14268,2021-08-22,Iowa,3248963,1749760,1605749,0
14269,2021-08-22,Kansas,2838305,1636133,1370543,0
14270,2021-08-22,Kentucky,4435588,2484641,2120030,0
14271,2021-08-22,Louisiana,4029723,2230614,1840927,0
14272,2021-08-22,Maine,1714318,946588,874488,0
14273,2021-08-22,Maryland,7462345,4059569,3659243,0
14274,2021-08-22,Massachusetts,9354657,5135462,4494883,0
14275,2021-08-22,Michigan,10046612,5452614,4981158,0
14276,2021-08-22,Minnesota,6278356,3443415,3104810,0
14277,2021-08-22,Mississippi,2379951,1342258,1094303,0
14278,2021-08-22,Missouri,5799034,3171577,2689812,0
14279,2021-08-22,Montana,1005114,549092,485391,0
14280,2021-08-22,Nebraska,2021896,1092395,986343,0
14281,2021-08-22,Nevada,3124307,1747735,1433074,0
14282,2021-08-22,New Hampshire,1668390,902245,805218,0
14283,2021-08-22,New Jersey,10786503,6106240,5357523,0
14284,2021-08-22,New Mexico,2580050,1433199,1233296,0
14285,2021-08-22,New York,23885954,12855456,11475937,0
14286,2021-08-22,North Carolina,10182160,5683067,4745907,0
14287,2021-08-22,North Dakota,685018,360785,313030,0
14288,2021-08-22,Northern Mariana Islands,65308,34437,31567,0
14289,2021-08-22,Ohio,11440958,6042718,5573317,0
14290,2021-08-22,Oklahoma,3684952,2041864,1670468,0
14291,2021-08-22,Oregon,4883692,2649217,2415218,0
14292,2021-08-22,Pennsylvania,15121080,8728412,6933920,0
14293,2021-08-22,Puerto Rico,4132422,2298786,1973474,0
14294,2021-08-22,Rhode Island,1370483,745043,674257,0
14295,2021-08-22,South Carolina,4660655,2579554,2171363,0
14296,2021-08-22,South Dakota,883740,487986,427890,0
14297,2021-08-22,Tennessee,6106855,3276921,2777114,0
14298,2021-08-22,Texas,29200537,16120776,13329700,0
14299,2021-08-22,Utah,3167929,1771820,1497533,0
14300,2021-08-22,Vermont,864930,470905,420167,0
14301,2021-08-22,Virgin Islands,92302,49906,40855,0
14302,2021-08-22,Virginia,10053168,5486767,4798319,0
14303,2021-08-22,Washington,9311797,5060259,4512230,0
14304,2021-08-22,West Virginia,1503690,837518,706892,0
14305,2021-08-22,Wisconsin,6350892,3358201,3087640,0
14306,2021-08-22,Wyoming,466856,255205,219347,0
14308,2021-08-23,Alabama,3916146,2345934,1781590,0
14309,2021-08-23,Alaska,717156,389639,341064,0
14310,2021-08-23,American Samoa,54964,30318,25242,0
14311,2021-08-23,Arizona,7429859,4057082,3422948,0
14312,2021-08-23,Arkansas,2704473,1568334,1203470,0
14313,2021-08-23,California,47163521,26802699,21702126,0
14314,2021-08-23,Colorado,6711571,3604686,3231807,0
14315,2021-08-23,Connecticut,4750180,2587258,2321946,0
14316,2021-08-23,Delaware,1130315,614353,528985,0
14317,2021-08-23,District of Columbia,934079,469746,399772,0
14318,2021-08-23,Florida,24248565,13440380,11073889,0
14319,2021-08-23,Georgia,9518280,5296896,4292670,0
14320,2021-08-23,Guam,208809,112135,101757,0
14321,2021-08-23,Hawaii,1759308,1038902,773962,0
14322,2021-08-23,Idaho,1430359,773635,688323,0
14323,2021-08-23,Illinois,14317360,8235636,6380861,0
14324,2021-08-23,Indiana,6308500,3318855,3070562,0
14325,2021-08-23,Iowa,3248991,1749925,1605846,0
14326,2021-08-23,Kansas,2847433,1640378,1374697,0
14327,2021-08-23,Kentucky,4447425,2490897,2124958,0
14328,2021-08-23,Louisiana,4055363,2242341,1852987,0
14329,2021-08-23,Maine,1714763,946925,874642,0
14330,2021-08-23,Maryland,7473910,4065395,3664372,0
14331,2021-08-23,Massachusetts,9367593,5141970,4500056,0
14332,2021-08-23,Michigan,10065791,5461450,4989106,0
14333,2021-08-23,Minnesota,6290806,3449072,3110118,0
14334,2021-08-23,Mississippi,2380292,1342805,1094655,0
14335,2021-08-23,Missouri,5819045,3179908,2700208,0
14336,2021-08-23,Montana,1005238,549202,485469,0
14337,2021-08-23,Nebraska,2026841,1094677,988612,0
14338,2021-08-23,Nevada,3132617,1751946,1436885,0
14339,2021-08-23,New Hampshire,1670065,903286,805909,0
14340,2021-08-23,New Jersey,10807156,6116301,5366881,0
14341,2021-08-23,New Mexico,2586455,1437174,1235566,0
14342,2021-08-23,New York,23937339,12884126,11498049,0
14343,2021-08-23,North Carolina,10211909,5699936,4758220,0
14344,2021-08-23,North Dakota,686630,361725,313620,0
14345,2021-08-23,Northern Mariana Islands,65308,34437,31567,0
14346,2021-08-23,Ohio,11464708,6054320,5583235,0
14347,2021-08-23,Oklahoma,3700271,2049452,1676802,0
14348,2021-08-23,Oregon,4894410,2655366,2419091,0
14349,2021-08-23,Pennsylvania,15153953,8746214,6947047,0
14350,2021-08-23,Puerto Rico,4144445,2306816,1977433,0
14351,2021-08-23,Rhode Island,1373200,746267,675249,0
14352,2021-08-23,South Carolina,4678109,2589325,2177561,0
14353,2021-08-23,South Dakota,884273,488311,428148,0
